#{"t_start": 1775967785.2824872, "env_id": "None"}
r,l,t
-33.194557,47,14.257436
-74.206769,74,14.269405
-36.715846,29,14.274168
-59.910199,105,14.292756
-44.915695,67,14.303864
-44.560487,77,14.316338
-108.095552,77,14.328793
-58.909322,59,14.33832
-39.482884,32,14.343594
-28.161591,23,14.347452
-101.319622,70,14.358669
-81.001919,81,14.37161
-37.803047,47,14.379093
-31.001837,39,14.386432
-56.224523,62,14.39682
-43.324618,48,14.404845
-22.64595,36,14.41085
-37.081069,45,14.418206
-84.72003,88,14.432482
-25.086463,39,14.439013
-35.211323,59,14.448744
-132.84412,98,14.464929
-74.192575,52,14.473373
-41.45241,53,14.482019
-29.389782,38,14.488965
-90.560779,75,14.501385
-29.059358,30,14.506276
-61.247695,54,14.51512
-22.246548,25,14.519341
-38.984179,36,14.525267
-27.142946,25,14.529412
-27.561751,39,14.535861
-33.829791,41,14.542584
-54.536419,67,14.553852
-28.745499,28,14.55861
-26.022192,30,14.563984
-83.859931,77,14.576774
-44.450977,43,14.584743
-80.197403,74,14.598443
-24.551935,32,14.604547
-78.909608,78,14.617731
-31.501644,29,14.622636
-59.903227,69,14.634083
-36.081495,64,14.644314
-27.682381,30,14.649477
-23.291967,29,14.65447
-37.327358,41,14.661226
-31.034868,30,14.666271
-33.448398,38,14.672449
-26.869373,31,14.677624
-54.869359,53,14.686265
-34.668024,52,14.694775
-51.32312,47,14.70356
-29.726988,33,14.709134
-26.559456,30,14.714326
-44.804749,43,14.721389
-60.630078,68,14.732546
-36.063829,36,14.738458
-27.969462,49,14.746453
-48.822532,57,14.7557
-22.885208,23,14.759518
-54.188822,62,14.769522
-34.931609,81,14.782619
-35.646056,38,14.78893
-23.351358,21,14.792468
-50.712941,47,14.800157
-25.598821,29,14.805653
-29.539158,30,14.810722
-36.778212,39,14.817294
-40.955399,51,14.825716
-30.538443,52,14.834209
-29.424084,49,14.84209
-37.387439,37,14.848108
-47.527763,38,15.135114
-131.495129,114,15.154085
-36.046839,66,15.165028
-43.487673,65,15.175562
-59.891815,74,15.187419
-52.409548,84,15.20082
-40.025451,41,15.207382
-22.909778,30,15.212189
-96.938019,77,15.225751
-27.439687,24,15.229681
-47.792363,57,15.239372
-42.534157,37,15.245477
-51.057585,44,15.253239
-28.485457,40,15.260011
-35.001441,34,15.265716
-34.582097,33,15.271271
-29.637294,20,15.274644
-38.070603,40,15.281297
-37.714317,49,15.289446
-44.212878,37,15.295631
-23.74923,26,15.29991
-44.256857,35,15.305681
-37.38905,53,15.314386
-149.27236,112,15.333448
-98.019044,83,15.347239
-62.30407,63,15.357689
-30.7763,28,15.362353
-24.632206,24,15.366289
-37.847895,38,15.372477
-27.205496,25,15.376526
-58.118511,81,15.38958
-25.911488,25,15.393651
-44.982304,71,15.405185
-50.638693,47,15.412805
-24.396818,37,15.418798
-59.451425,59,15.428291
-75.997259,75,15.44123
-41.289611,42,15.448545
-35.101877,27,15.452961
-71.134772,89,15.4672
-57.109877,48,15.474846
-31.64757,47,15.482459
-36.130571,37,15.488517
-42.599773,48,15.496359
-50.401073,66,15.507048
-47.787348,66,15.517669
-46.530383,44,15.524744
-136.068085,95,15.539923
-42.903511,42,15.54772
-56.969935,40,15.554462
-49.766641,62,15.564601
-42.381155,50,15.572764
-41.529464,40,15.579374
-19.180593,14,15.582037
-119.855608,84,15.597227
-24.899113,38,15.603733
-41.490158,38,15.610248
-84.788824,77,15.623312
-39.267333,43,15.630654
-38.38841,51,15.638957
-23.821895,25,15.643401
-39.995096,34,15.649924
-29.763544,34,15.65554
-39.548015,62,15.665984
-46.286533,60,15.676019
-88.551528,92,15.691262
-43.491065,41,15.697926
-80.652356,93,15.712838
-25.52163,38,15.718975
-69.599653,127,15.739162
-37.773018,56,15.748268
-47.96785,64,15.759557
-56.183086,75,15.772382
-71.325722,76,15.784801
-38.189621,43,15.791781
-85.736685,73,15.80362
-24.222471,32,15.808874
-106.859697,98,16.094417
-140.828918,119,16.114032
-80.291576,89,16.128606
-37.739135,59,16.138844
-32.50405,39,16.14537
-37.786366,47,16.153355
-39.336568,47,16.16112
-87.242987,96,16.178164
-24.400869,31,16.183511
-175.253196,123,16.204385
-25.962326,22,16.208158
-29.50397,26,16.21248
-31.698518,23,16.216469
-42.788275,85,16.230382
-41.437829,43,16.237677
-45.80077,74,16.24979
-56.878008,63,16.259923
-20.245065,15,16.262381
-39.63012,34,16.267987
-50.215763,64,16.278373
-33.351933,40,16.285892
-44.399459,41,16.292897
-46.361531,72,16.305004
-32.896426,42,16.311923
-47.407546,68,16.323033
-100.176234,103,16.339818
-71.239099,66,16.350759
-44.469443,50,16.358784
-36.736724,64,16.369314
-22.769252,24,16.373383
-55.368752,73,16.385307
-28.405137,28,16.390674
-52.306928,39,16.397369
-31.304891,41,16.404239
-56.668371,51,16.412765
-54.107801,50,16.421028
-33.802044,52,16.429671
-79.362665,69,16.440969
-38.153414,49,16.449117
-61.517545,53,16.457773
-57.205132,76,16.470163
-26.252715,28,16.474768
-51.541859,63,16.485074
-35.471093,41,16.491812
-41.048316,48,16.500495
-72.091824,47,16.508354
-29.446285,50,16.51675
-32.176309,36,16.522597
-57.36477,60,16.532319
-64.416217,80,16.545374
-48.641844,41,16.552328
-69.254669,94,16.568175
-35.425641,31,16.57367
-37.765184,33,16.579292
-44.66466,67,16.591187
-87.221942,70,16.604477
-25.404841,28,16.609357
-36.859061,40,16.616396
-106.121713,82,16.629775
-24.866614,30,16.634859
-28.102141,26,16.639151
-22.941036,25,16.643239
-51.75199,51,16.651605
-26.049772,34,16.657484
-119.994599,136,16.679592
-30.899909,27,16.684054
-46.341413,38,16.690171
-93.383819,112,16.7096
-23.578729,48,16.717966
-25.024762,24,16.721972
-72.132872,60,16.731836
-38.955935,43,16.738853
-36.201927,36,16.744742
-65.879785,108,16.762276
-79.285803,44,17.038043
-19.588248,19,17.041392
-28.797913,29,17.046294
-45.827228,46,17.053918
-58.057507,64,17.06416
-92.096892,93,17.07954
-33.670793,30,17.084574
-31.594345,38,17.090909
-36.969895,58,17.100715
-58.544794,69,17.112241
-53.018677,43,17.120106
-39.994528,69,17.131856
-26.935715,34,17.137589
-29.434641,51,17.145846
-109.789729,104,17.16244
-38.576888,44,17.169547
-47.430601,46,17.176989
-38.113378,54,17.185856
-22.840287,23,17.189605
-25.433053,33,17.194946
-20.671878,32,17.200066
-42.73898,45,17.207213
-38.168165,25,17.211247
-71.323798,76,17.223381
-116.580399,84,17.238253
-36.135263,62,17.248597
-32.50847,45,17.255843
-49.070311,68,17.266658
-25.918926,23,17.270367
-68.884471,61,17.280292
-36.403542,66,17.291157
-35.010546,42,17.298101
-66.327606,68,17.309284
-43.888123,35,17.315094
-20.904975,21,17.318587
-58.931891,79,17.332388
-23.237247,32,17.338285
-29.009549,27,17.342925
-22.014287,23,17.346991
-103.690769,110,17.365081
-26.007491,33,17.370596
-44.835389,48,17.378544
-76.108274,82,17.391993
-30.601527,51,17.400481
-58.712203,53,17.409067
-22.917949,22,17.412639
-33.633397,31,17.417682
-39.117724,39,17.42394
-39.358205,50,17.432089
-36.098133,39,17.439254
-38.762186,73,17.451544
-32.96136,51,17.459844
-114.670454,93,17.474757
-38.331118,41,17.481457
-38.309933,58,17.490828
-21.746607,20,17.494113
-28.548504,31,17.499225
-28.366222,21,17.502686
-86.46958,97,17.518343
-26.504481,27,17.522701
-139.8162,100,17.53885
-56.722477,56,17.549191
-27.13854,40,17.555727
-76.355088,102,17.572734
-24.014731,19,17.576041
-48.962253,79,17.590599
-30.116435,44,17.598046
-29.289336,45,17.605665
-59.746558,71,17.61746
-66.701776,73,17.629076
-31.606318,51,17.637661
-58.552086,81,17.652129
-94.515994,67,17.663944
-37.894799,43,17.671306
-41.915456,42,17.678199
-100.281248,97,17.694072
-64.228012,63,17.704574
-33.457612,33,17.710165
-77.670817,76,17.994602
-96.019368,79,18.008096
-69.929545,61,18.018134
-54.014585,66,18.028787
-88.544177,98,18.044534
-74.509365,108,18.062181
-59.360759,69,18.074572
-70.997851,68,18.086734
-63.217073,94,18.102406
-23.586225,24,18.10641
-59.493072,77,18.119004
-77.364963,75,18.131473
-20.20716,23,18.135325
-41.931342,44,18.142598
-52.998684,61,18.152601
-24.697734,22,18.156241
-21.902394,17,18.159114
-34.015817,26,18.16342
-27.191063,34,18.169032
-51.808517,41,18.175704
-29.031256,41,18.183743
-57.797114,61,18.194007
-137.099846,122,18.214101
-54.511139,67,18.224963
-30.612846,43,18.231973
-49.067391,67,18.242734
-37.238343,30,18.247701
-43.32486,58,18.257239
-45.806003,47,18.264922
-60.07753,74,18.27693
-51.816794,58,18.287314
-53.781877,64,18.298289
-47.949468,38,18.30448
-50.759913,61,18.314212
-20.984814,16,18.316812
-27.371414,43,18.323763
-34.675662,65,18.334114
-27.938651,37,18.340065
-26.137175,25,18.344101
-48.421572,63,18.35417
-31.048376,43,18.361086
-42.150177,43,18.367931
-38.204994,57,18.376983
-112.791514,69,18.389184
-22.408999,24,18.393328
-38.691895,69,18.405108
-30.749171,50,18.413616
-115.310447,104,18.431008
-38.089489,40,18.437859
-22.531504,48,18.445982
-56.377595,82,18.459352
-37.766161,39,18.465894
-27.421089,33,18.471469
-51.923955,52,18.480051
-109.877806,81,18.494216
-36.427987,33,18.500037
-41.123556,75,18.51236
-55.029074,62,18.522541
-40.872211,46,18.530012
-64.650402,52,18.538676
-43.775907,49,18.547002
-43.470493,32,18.552444
-31.408977,51,18.560838
-52.240302,70,18.57277
-28.233109,30,18.577805
-40.154851,48,18.586444
-84.479639,92,18.603205
-92.795745,63,18.614679
-41.140494,46,18.622368
-40.04943,37,18.628471
-44.06523,36,18.634711
-58.034878,73,18.646652
-54.131923,60,18.656584
-32.636111,43,18.663564
-32.769546,45,18.670927
-27.34165,27,18.675343
-35.391552,47,18.960717
-68.148141,63,18.971285
-65.250191,60,18.981059
-40.686181,43,18.988024
-27.33891,38,18.994106
-76.736883,125,19.014171
-58.043792,72,19.02723
-29.169535,33,19.033412
-58.410402,71,19.04524
-32.783387,36,19.051273
-56.781295,99,19.06731
-52.90479,59,19.076906
-61.549836,78,19.089517
-39.359006,47,19.097185
-68.039877,70,19.108563
-34.258959,23,19.112356
-30.209233,37,19.118523
-51.054193,58,19.128888
-54.491285,58,19.138587
-43.159098,48,19.146561
-49.559615,70,19.158128
-30.860288,33,19.163708
-78.042361,66,19.174476
-40.044613,59,19.184116
-54.79616,34,19.189696
-21.805064,21,19.193156
-22.747626,40,19.199757
-37.257867,32,19.204982
-23.560863,23,19.208777
-40.669864,82,19.222187
-30.505221,34,19.227889
-79.512745,75,19.241237
-27.014012,28,19.245919
-54.940575,71,19.257679
-29.496923,46,19.265147
-27.032873,43,19.272124
-75.273702,67,19.283094
-27.943514,31,19.288269
-84.537759,80,19.301301
-48.955418,32,19.306526
-26.965792,27,19.310948
-66.950504,55,19.319893
-24.828512,30,19.324729
-88.694551,94,19.340868
-57.125436,69,19.352441
-26.656969,28,19.357049
-33.082995,39,19.363522
-135.250403,134,19.385177
-25.923964,43,19.392097
-38.957583,106,19.409284
-101.816248,101,19.4258
-87.288245,80,19.438835
-90.952232,85,19.453504
-65.986961,70,19.465162
-35.746383,44,19.472266
-49.168789,52,19.480784
-35.365961,31,19.485928
-24.759061,30,19.490922
-36.029349,78,19.503568
-56.894356,58,19.513011
-77.119995,70,19.52464
-37.956269,46,19.532293
-41.299815,54,19.541134
-64.507987,54,19.551359
-50.176184,92,19.567937
-39.010915,56,19.577475
-24.342958,23,19.58241
-32.055796,30,19.588118
-26.349514,33,19.593796
-72.408788,61,19.604498
-30.742751,52,19.61334
-39.62026,34,19.619027
-38.826881,63,19.629496
-81.05929,86,19.91419
-37.045511,31,19.919459
-24.316494,23,19.923571
-51.224729,63,19.934272
-43.930669,46,19.941889
-66.120547,67,19.953023
-50.087061,60,19.963029
-25.904825,26,19.96736
-111.826387,111,19.986905
-35.994609,50,19.99511
-72.418565,71,20.006812
-26.806252,39,20.013139
-66.398467,75,20.025028
-93.096776,69,20.036389
-32.706289,32,20.041806
-86.202137,97,20.057882
-38.552802,46,20.065631
-37.176714,52,20.074222
-56.717094,53,20.083981
-61.019936,80,20.096894
-57.115941,74,20.10923
-29.845422,34,20.114977
-47.340812,44,20.122295
-44.178754,37,20.128503
-26.147583,30,20.13355
-26.771813,35,20.139352
-23.683159,23,20.143189
-43.940687,45,20.150582
-49.867821,33,20.15588
-69.148446,65,20.166293
-32.151202,41,20.172872
-33.64737,44,20.180659
-43.874357,63,20.190983
-115.953371,103,20.208056
-59.371596,51,20.216517
-77.197087,103,20.232782
-63.793142,81,20.245699
-29.266256,43,20.252836
-21.896604,25,20.257064
-61.667698,67,20.268186
-39.985987,36,20.274149
-45.816324,54,20.283072
-48.9924,80,20.297502
-95.104926,108,20.314625
-61.280591,67,20.325276
-21.67143,32,20.330418
-33.530438,41,20.33699
-55.302858,59,20.346551
-88.202457,105,20.363656
-34.827099,39,20.369962
-50.000362,56,20.37909
-99.439956,96,20.395294
-42.941895,47,20.403148
-49.564561,76,20.415627
-27.672392,46,20.423004
-33.693217,86,20.43672
-38.178709,41,20.443274
-39.324815,42,20.450208
-56.229468,70,20.461721
-25.394822,35,20.467413
-111.671107,103,20.483715
-37.766451,84,20.4978
-28.060398,24,20.501685
-36.111246,42,20.508838
-21.987458,22,20.512526
-36.478194,63,20.523006
-87.415854,107,20.540633
-88.537812,92,20.556259
-79.779797,52,20.565341
-27.966264,26,20.569684
-27.261554,23,20.57364
-128.324703,114,20.877687
-35.408608,29,20.883139
-73.25053,71,20.894829
-100.992507,140,20.917899
-39.729919,35,20.924513
-58.437537,51,20.933577
-36.099122,56,20.942969
-85.022449,94,20.958482
-26.328674,26,20.962752
-23.133661,26,20.967141
-44.822904,49,20.975119
-29.622791,33,20.980541
-69.636233,102,20.996947
-28.376877,23,21.000738
-67.68866,66,21.011483
-39.388913,48,21.019471
-58.57886,71,21.032133
-25.486688,36,21.038231
-72.457652,64,21.048918
-23.16838,25,21.053033
-31.88068,31,21.058089
-81.514002,114,21.076313
-33.360587,25,21.080411
-156.396802,109,21.098168
-56.48511,89,21.112862
-57.758116,59,21.122618
-44.921995,34,21.12827
-30.313467,48,21.13706
-28.818951,47,21.144825
-36.679681,55,21.153811
-44.556469,66,21.164566
-64.589966,65,21.175234
-33.846369,37,21.181341
-54.20822,34,21.18694
-43.075053,48,21.194882
-68.465987,88,21.209673
-43.641106,54,21.218604
-31.259425,35,21.224432
-62.888905,71,21.236183
-23.744697,28,21.241641
-51.47148,75,21.254297
-49.99462,67,21.265277
-43.051694,47,21.272956
-54.948358,45,21.28036
-39.875292,34,21.286004
-44.607267,61,21.29606
-92.604612,94,21.31135
-54.055917,91,21.325979
-45.800531,58,21.335413
-58.633342,94,21.351555
-36.322535,51,21.359992
-37.833747,34,21.365739
-39.803053,38,21.37196
-21.20905,33,21.377439
-37.84571,47,21.385176
-79.390426,91,21.399759
-121.754518,113,21.418163
-48.822935,61,21.428042
-39.001473,52,21.436491
-24.202853,27,21.44085
-36.027216,55,21.450616
-76.448991,77,21.463514
-68.280383,72,21.475233
-38.315688,59,21.48471
-88.101145,64,21.49504
-27.876173,31,21.500166
-40.166113,51,21.508346
-67.272177,135,21.529991
-35.0621,51,21.538276
-30.80614,30,21.543219
-28.512775,29,21.548
-35.44687,60,21.87021
-97.974263,99,21.887701
-86.624478,67,21.898535
-46.054913,46,21.905881
-51.27947,48,21.913556
-75.054885,82,21.926535
-50.901216,41,21.93313
-45.773708,40,21.939442
-27.782661,35,21.945031
-41.330123,42,21.951974
-48.484259,49,21.9599
-73.865825,67,21.970691
-59.67526,63,21.981806
-46.28305,60,21.991859
-55.718093,39,21.998331
-53.308288,68,22.009323
-128.361353,93,22.024921
-28.656114,31,22.029936
-34.577999,41,22.036485
-84.401777,103,22.052943
-38.597949,39,22.05913
-61.269689,81,22.071956
-36.522497,41,22.078464
-28.386452,24,22.082315
-36.042262,55,22.092497
-55.888157,50,22.101372
-38.561817,52,22.109871
-37.367234,39,22.116211
-29.861959,33,22.121626
-81.392413,63,22.13195
-56.658754,82,22.145513
-23.463829,26,22.149816
-42.909761,50,22.158045
-40.535021,47,22.165622
-71.997896,75,22.177789
-74.158122,78,22.190334
-41.292585,53,22.200002
-44.367516,33,22.205453
-51.918139,46,22.212924
-32.312298,39,22.219273
-32.554805,37,22.225312
-52.465171,67,22.236287
-48.517561,61,22.246187
-76.915092,63,22.256263
-42.991211,60,22.265738
-43.06495,34,22.271148
-72.986428,58,22.28026
-26.135623,29,22.284919
-19.908123,26,22.289087
-30.543255,35,22.294649
-27.76612,36,22.301258
-32.70134,45,22.30892
-59.867521,74,22.321048
-46.95162,50,22.329095
-81.181516,93,22.343919
-25.092848,22,22.347516
-54.973009,49,22.35561
-22.124939,20,22.358915
-37.261281,76,22.371247
-69.2211,72,22.382864
-39.371689,32,22.387976
-57.081148,58,22.397179
-96.004029,95,22.413622
-83.906641,109,22.431396
-35.549926,41,22.438048
-36.266565,57,22.447311
-33.943677,39,22.453641
-32.669037,39,22.460002
-59.568252,111,22.47794
-27.855737,37,22.484022
-28.854002,24,22.487933
-26.560654,35,22.493664
-26.887028,23,22.497431
-37.41349,34,22.50293
-68.456441,99,22.519883
-93.183665,104,22.818617
-26.161206,29,22.823533
-21.492028,23,22.828296
-88.304066,83,22.842536
-32.267558,36,22.848734
-38.453438,52,22.857068
-21.54031,25,22.861108
-42.260992,40,22.867594
-50.233093,53,22.876626
-37.669062,49,22.884757
-29.233378,42,22.891691
-24.117651,30,22.896896
-29.37669,52,22.905767
-27.547594,36,22.911801
-38.80958,32,22.917418
-33.472567,47,22.925425
-77.715665,66,22.937996
-29.27828,46,22.94571
-126.277599,134,22.967511
-47.557944,36,22.97346
-42.722795,50,22.98183
-50.042493,71,22.993409
-25.17344,24,22.99734
-32.182289,33,23.002717
-39.51105,59,23.012213
-41.726126,45,23.019728
-29.910697,36,23.025655
-26.928257,34,23.031273
-32.23342,65,23.042914
-22.357948,47,23.050848
-72.065055,89,23.065477
-41.467618,44,23.072643
-35.227172,41,23.079359
-54.536176,64,23.089848
-49.702531,74,23.101811
-36.35403,48,23.1096
-57.637245,85,23.123879
-179.942783,118,23.143895
-25.148394,25,23.148272
-80.568215,92,23.163079
-31.519092,23,23.166983
-49.957748,66,23.177733
-27.133319,32,23.182983
-52.326968,62,23.193038
-32.181125,25,23.197181
-32.306477,29,23.201936
-28.132392,27,23.206394
-131.925785,98,23.22229
-43.064064,63,23.232534
-114.385198,114,23.251911
-56.832304,83,23.265757
-53.69144,68,23.276624
-132.002196,97,23.292044
-91.423215,79,23.304732
-92.593439,91,23.319698
-28.077509,25,23.323907
-54.551176,65,23.334547
-38.083969,42,23.341531
-63.730518,72,23.354073
-40.134831,46,23.362062
-32.516904,42,23.369193
-48.605879,67,23.380079
-24.009337,54,23.388885
-35.266766,40,23.395316
-41.210946,68,23.406213
-42.973699,61,23.416235
-29.018358,50,23.424403
-26.305816,35,23.430178
-20.37354,27,23.43462
-34.477436,41,23.441304
-50.408698,57,23.450456
-40.067065,52,23.459626
-44.617132,56,23.468761
-39.730089,63,23.478794
-37.680269,66,23.489605
-93.504813,78,23.782809
-80.764644,88,23.79779
-92.308291,93,23.813023
-27.49766,35,23.818802
-30.775861,58,23.828226
-25.525872,27,23.832911
-27.185518,46,23.840607
-38.895807,37,23.846788
-55.742013,47,23.854516
-105.504682,77,23.867035
-65.72653,80,23.880886
-23.037452,22,23.884596
-23.553631,21,23.888534
-53.576218,71,23.900397
-83.008005,61,23.910468
-24.699761,29,23.915319
-30.833434,46,23.922806
-90.189679,69,23.933933
-69.512383,74,23.946017
-29.957393,57,23.955236
-79.194717,88,23.969458
-116.91435,116,23.989187
-51.175002,57,23.999342
-57.111014,97,24.015436
-53.558793,80,24.028596
-66.323122,91,24.043846
-79.654262,77,24.056818
-61.070773,85,24.104089
-31.131229,46,24.111823
-95.42796,93,24.127379
-68.07553,83,24.140962
-40.31839,44,24.148593
